MAG_NR;MAG_ID;TAXON;MAG_TYPE;MAG_COMPL;GENE_SC;ORDER;ST_SC;COL
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;fruB (K00882);R;0;#100000
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;gatY (K08302);S;0;#100000
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;gatZ (K16371);T;0;#100000
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;lacD (K01635);U;0;#100000
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;fba  (K01624);V;2;#006600
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;agaR (K02081);W;0;#100000
76;F4982_bin_10;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;63.48;gntR (K03710);X;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42; ;Y;-1;white
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;GalNAc pathway;ZA;1;#005400
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;GalNAc regulon;Z;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaS (K02082);A;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaF (K02744);B;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaV (K02745);C;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaW (K02746);D;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaE (K02747);E;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;omp  (K02014);F;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaP (K02429);G;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaK (K00884);H;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gnbA (K02793);I;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gnbB (K02794);J;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gnbC (K02795);K;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gnbD (K02796);L;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaA (K02079);M;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;nagA (K01443);N;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaI (K02080);O;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;pfka (K00850);P;2;#006600
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;lacC (K00917);Q;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;fruB (K00882);R;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gatY (K08302);S;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gatZ (K16371);T;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;lacD (K01635);U;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;fba  (K01624);V;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;agaR (K02081);W;0;#100000
75;Laiwu-LwIlLe_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__?.t__?;Erysipelotrichaceae;59.42;gntR (K03710);X;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76; ;Y;-1;white
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;GalNAc pathway;ZA;1;#005400
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;GalNAc regulon;Z;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaS (K02082);A;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaF (K02744);B;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaV (K02745);C;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaW (K02746);D;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaE (K02747);E;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;omp  (K02014);F;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaP (K02429);G;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaK (K00884);H;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gnbA (K02793);I;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gnbB (K02794);J;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gnbC (K02795);K;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gnbD (K02796);L;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaA (K02079);M;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;nagA (K01443);N;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaI (K02080);O;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;pfka (K00850);P;2;#006600
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;lacC (K00917);Q;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;fruB (K00882);R;2;#006600
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gatY (K08302);S;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gatZ (K16371);T;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;lacD (K01635);U;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;fba  (K01624);V;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;agaR (K02081);W;0;#100000
74;S142704B_bin_16;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;57.76;gntR (K03710);X;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35; ;Y;-1;white
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;GalNAc pathway;ZA;1;#005400
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;GalNAc regulon;Z;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaS (K02082);A;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaF (K02744);B;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaV (K02745);C;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaW (K02746);D;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaE (K02747);E;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;omp  (K02014);F;2;#006600
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaP (K02429);G;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaK (K00884);H;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gnbA (K02793);I;2;#006600
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gnbB (K02794);J;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gnbC (K02795);K;2;#006600
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gnbD (K02796);L;2;#006600
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaA (K02079);M;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;nagA (K01443);N;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaI (K02080);O;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;pfka (K00850);P;2;#006600
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;lacC (K00917);Q;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;fruB (K00882);R;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gatY (K08302);S;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gatZ (K16371);T;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;lacD (K01635);U;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;fba  (K01624);V;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;agaR (K02081);W;0;#100000
73;S127912B_bin_48;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;56.35;gntR (K03710);X;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68; ;Y;-1;white
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;GalNAc pathway;ZA;1;#005400
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;GalNAc regulon;Z;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaS (K02082);A;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaF (K02744);B;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaV (K02745);C;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaW (K02746);D;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaE (K02747);E;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;omp  (K02014);F;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaP (K02429);G;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaK (K00884);H;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gnbA (K02793);I;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gnbB (K02794);J;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gnbC (K02795);K;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gnbD (K02796);L;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaA (K02079);M;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;nagA (K01443);N;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaI (K02080);O;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;pfka (K00850);P;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;lacC (K00917);Q;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;fruB (K00882);R;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gatY (K08302);S;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gatZ (K16371);T;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;lacD (K01635);U;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;fba  (K01624);V;2;#006600
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;agaR (K02081);W;0;#100000
72;F4978_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;55.68;gntR (K03710);X;0;#100000
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32; ;Y;-1;white
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;GalNAc pathway;ZA;1;#005400
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;GalNAc regulon;Z;0;#100000
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;agaS (K02082);A;0;#100000
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;agaF (K02744);B;0;#100000
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;agaV (K02745);C;0;#100000
71;S114106A_bin_30;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;54.32;agaW (K02746);D;0;#100000
