class1	class2	group	shannon
F6_CC(308)	F6_CC	CC	5.694299
F6_CC(308)	F6_CC	CC	5.451237
F6_CC(308)	F6_CC	CC	4.644854
F6_CC(308)	F6_CC	CC	5.323379
F6_CC(308)	F6_CC	CC	4.904903
F6_CC(308)	F6_CC	CC	5.350353
F6_CC(308)	F6_CC	CC	4.821595
F6_CC(308)	F6_CC	CC	5.082353
F6_CC(308)	F6_CC	CC	5.384229
F6_CC(308)	F6_CC	CC	5.478291
F6_CC(308)	F6_CC	CC	4.741404
F6_CC(308)	F6_CC	CC	5.178557
F6_CC(308)	F6_CC	CC	5.289486
F6_CC(308)	F6_CC	CC	5.523491
F6_CC(308)	F6_CC	CC	5.495913
F6_CC(308)	F6_CC	CC	5.405062
F6_CC(308)	F6_CC	CC	5.556245
F6_CC(308)	F6_CC	CC	5.067589
F6_CC(308)	F6_CC	CC	5.158881
F6_CC(308)	F6_CC	CC	5.406865
F6_CC(308)	F6_CC	CC	5.851539
F6_CC(308)	F6_CC	CC	5.361994
F6_CC(308)	F6_CC	CC	5.562868
F6_CC(308)	F6_CC	CC	5.663258
F6_CC(308)	F6_CC	CC	5.499242
F6_CC(308)	F6_CC	CC	5.730665
F6_CC(308)	F6_CC	CC	5.737677
F6_CC(308)	F6_CC	CC	5.952028
F6_CC(308)	F6_CC	CC	5.279444
F6_CC(308)	F6_CC	CC	4.726113
F6_CC(308)	F6_CC	CC	5.500717
F6_CC(308)	F6_CC	CC	5.531525
F6_CC(308)	F6_CC	CC	4.866238
F6_CC(308)	F6_CC	CC	5.640471
F6_CC(308)	F6_CC	CC	5.081358
F6_CC(308)	F6_CC	CC	5.767507
F6_CC(308)	F6_CC	CC	5.469065
F6_CC(308)	F6_CC	CC	5.616606
F6_CC(308)	F6_CC	CC	5.788676
F6_CC(308)	F6_CC	CC	5.861958
F6_CC(308)	F6_CC	CC	5.872824
F6_CC(308)	F6_CC	CC	5.500997
F6_CC(308)	F6_CC	CC	5.323881
F6_CC(308)	F6_CC	CC	5.895984
F6_CC(308)	F6_CC	CC	5.530633
F6_CC(308)	F6_CC	CC	5.773613
F6_CC(308)	F6_CC	CC	5.788025
F6_CC(308)	F6_CC	CC	5.811878
F6_CC(308)	F6_CC	CC	5.582056
F6_CC(308)	F6_CC	CC	5.722784
F6_CC(308)	F6_CC	CC	5.442724
F6_CC(308)	F6_CC	CC	5.744065
F6_CC(308)	F6_CC	CC	5.368898
F6_CC(308)	F6_CC	CC	5.565847
F6_CC(308)	F6_CC	CC	5.622642
F6_CC(308)	F6_CC	CC	4.921878
F6_CC(308)	F6_CC	CC	5.254238
F6_CC(308)	F6_CC	CC	4.612748
F6_CC(308)	F6_CC	CC	5.330047
F6_CC(308)	F6_CC	CC	5.478928
F6_CC(308)	F6_CC	CC	4.321182
F6_CC(308)	F6_CC	CC	4.373816
F6_CC(308)	F6_CC	CC	4.308941
F6_CC(308)	F6_CC	CC	4.594409
F6_CC(308)	F6_CC	CC	5.36893
F6_CC(308)	F6_CC	CC	3.614042
F6_CC(308)	F6_CC	CC	5.656855
F6_CC(308)	F6_CC	CC	5.852247
F6_CC(308)	F6_CC	CC	5.3994
F6_CC(308)	F6_CC	CC	4.658183
F6_CC(308)	F6_CC	CC	5.349361
F6_CC(308)	F6_CC	CC	4.833802
F6_CC(308)	F6_CC	CC	4.896397
F6_CC(308)	F6_CC	CC	5.710238
F6_CC(308)	F6_CC	CC	5.671291
F6_CC(308)	F6_CC	CC	5.638954
F6_CC(308)	F6_CC	CC	5.58109
F6_CC(308)	F6_CC	CC	5.017985
F6_CC(308)	F6_CC	CC	4.528883
F6_CC(308)	F6_CC	CC	5.297964
F6_CC(308)	F6_CC	CC	4.847577
F6_CC(308)	F6_CC	CC	5.334516
F6_CC(308)	F6_CC	CC	4.093286
F6_CC(308)	F6_CC	CC	4.719943
F6_CC(308)	F6_CC	CC	4.750135
F6_CC(308)	F6_CC	CC	4.929308
F6_CC(308)	F6_CC	CC	4.562283
F6_CC(308)	F6_CC	CC	5.48548
F6_CC(308)	F6_CC	CC	5.425644
F6_CC(308)	F6_CC	CC	5.691735
F6_CC(308)	F6_CC	CC	5.676224
F6_CC(308)	F6_CC	CC	5.621714
F6_CC(308)	F6_CC	CC	4.647887
F6_CC(308)	F6_CC	CC	5.244855
F6_CC(308)	F6_CC	CC	5.065764
F6_CC(308)	F6_CC	CC	5.701939
F6_CC(308)	F6_CC	CC	5.070596
F6_CC(308)	F6_CC	CC	5.946084
F6_CC(308)	F6_CC	CC	5.554361
F6_CC(308)	F6_CC	CC	5.797207
F6_CC(308)	F6_CC	CC	5.587264
F6_CC(308)	F6_CC	CC	5.87833
F6_CC(308)	F6_CC	CC	5.536193
F6_CC(308)	F6_CC	CC	5.399436
F6_CC(308)	F6_CC	CC	5.50301
F6_CC(308)	F6_CC	CC	5.246214
F6_CC(308)	F6_CC	CC	5.688155
F6_CC(308)	F6_CC	CC	5.532848
F6_CC(308)	F6_CC	CC	5.471082
F6_CC(308)	F6_CC	CC	5.223882
F6_CC(308)	F6_CC	CC	5.587923
F6_CC(308)	F6_CC	CC	5.285646
F6_CC(308)	F6_CC	CC	5.492125
F6_CC(308)	F6_CC	CC	5.542516
F6_CC(308)	F6_CC	CC	5.74139
F6_CC(308)	F6_CC	CC	5.449914
F6_CC(308)	F6_CC	CC	4.942641
F6_CC(308)	F6_CC	CC	6.156908
F6_CC(308)	F6_CC	CC	5.779346
F6_CC(308)	F6_CC	CC	5.127066
F6_CC(308)	F6_CC	CC	5.648646
F6_CC(308)	F6_CC	CC	5.566859
F6_CC(308)	F6_CC	CC	5.301966
F6_CC(308)	F6_CC	CC	5.902275
F6_CC(308)	F6_CC	CC	5.499001
F6_CC(308)	F6_CC	CC	5.632123
F6_CC(308)	F6_CC	CC	5.749876
F6_CC(308)	F6_CC	CC	5.353956
F6_CC(308)	F6_CC	CC	5.610119
F6_CC(308)	F6_CC	CC	5.153065
F6_CC(308)	F6_CC	CC	4.98447
F6_CC(308)	F6_CC	CC	5.932088
F6_CC(308)	F6_CC	CC	5.031765
F6_CC(308)	F6_CC	CC	5.859089
F6_CC(308)	F6_CC	CC	5.699889
F6_CC(308)	F6_CC	CC	5.261401
F6_CC(308)	F6_CC	CC	4.890806
F6_CC(308)	F6_CC	CC	5.27152
F6_CC(308)	F6_CC	CC	5.271806
F6_CC(308)	F6_CC	CC	5.721052
F6_CC(308)	F6_CC	CC	5.365439
F6_CC(308)	F6_CC	CC	5.359552
F6_CC(308)	F6_CC	CC	5.895727
F6_CC(308)	F6_CC	CC	5.571675
F6_CC(308)	F6_CC	CC	5.352444
F6_CC(308)	F6_CC	CC	5.776547
F6_CC(308)	F6_CC	CC	5.279941
F6_CC(308)	F6_CC	CC	4.829383
F6_CC(308)	F6_CC	CC	5.735156
F6_CC(308)	F6_CC	CC	5.135145
F6_CC(308)	F6_CC	CC	5.402983
F6_CC(308)	F6_CC	CC	5.602715
F6_CC(308)	F6_CC	CC	5.406068
F6_CC(308)	F6_CC	CC	6.012961
F6_CC(308)	F6_CC	CC	5.505778
F6_CC(308)	F6_CC	CC	5.649487
F6_CC(308)	F6_CC	CC	5.189178
F6_CC(308)	F6_CC	CC	4.879902
F6_CC(308)	F6_CC	CC	5.691718
F6_CC(308)	F6_CC	CC	5.695643
F6_CC(308)	F6_CC	CC	3.791138
F6_CC(308)	F6_CC	CC	4.824511
F6_CC(308)	F6_CC	CC	4.877912
F6_CC(308)	F6_CC	CC	5.871759
F6_CC(308)	F6_CC	CC	5.213958
F6_CC(308)	F6_CC	CC	5.753163
F6_CC(308)	F6_CC	CC	5.570594
F6_CC(308)	F6_CC	CC	5.638184
F6_CC(308)	F6_CC	CC	5.793339
F6_CC(308)	F6_CC	CC	5.447935
F6_CC(308)	F6_CC	CC	5.554241
F6_CC(308)	F6_CC	CC	5.309092
F6_CC(308)	F6_CC	CC	5.861714
F6_CC(308)	F6_CC	CC	5.949867
F6_CC(308)	F6_CC	CC	5.792954
F6_CC(308)	F6_CC	CC	5.602899
F6_CC(308)	F6_CC	CC	5.29103
F6_CC(308)	F6_CC	CC	5.632016
F6_CC(308)	F6_CC	CC	5.925717
F6_CC(308)	F6_CC	CC	5.780963
F6_CC(308)	F6_CC	CC	4.78042
F6_CC(308)	F6_CC	CC	5.492602
F6_CC(308)	F6_CC	CC	5.449547
F6_CC(308)	F6_CC	CC	5.789099
F6_CC(308)	F6_CC	CC	5.569898
F6_CC(308)	F6_CC	CC	5.703892
F6_CC(308)	F6_CC	CC	5.392096
F6_CC(308)	F6_CC	CC	4.944883
F6_CC(308)	F6_CC	CC	5.051525
F6_CC(308)	F6_CC	CC	5.663505
F6_CC(308)	F6_CC	CC	5.677635
F6_CC(308)	F6_CC	CC	5.869314
F6_CC(308)	F6_CC	CC	5.855285
F6_CC(308)	F6_CC	CC	5.904298
F6_CC(308)	F6_CC	CC	5.6779
F6_CC(308)	F6_CC	CC	5.689344
F6_CC(308)	F6_CC	CC	5.731592
F6_CC(308)	F6_CC	CC	5.538607
F6_CC(308)	F6_CC	CC	5.618865
F6_CC(308)	F6_CC	CC	5.923018
F6_CC(308)	F6_CC	CC	5.796555
F6_CC(308)	F6_CC	CC	4.674935
F6_CC(308)	F6_CC	CC	5.439211
F6_CC(308)	F6_CC	CC	5.944854
F6_CC(308)	F6_CC	CC	4.303917
F6_CC(308)	F6_CC	CC	5.434084
F7_D25(417)	F7_D25	D25	5.293937
F7_D25(417)	F7_D25	D25	4.547959
F7_D25(417)	F7_D25	D25	4.6136
F7_D25(417)	F7_D25	D25	5.02557
F7_D25(417)	F7_D25	D25	4.619951
F7_D25(417)	F7_D25	D25	4.538833
F7_D25(417)	F7_D25	D25	5.031482
F7_D25(417)	F7_D25	D25	4.074285
F7_D25(417)	F7_D25	D25	4.837343
F7_D25(417)	F7_D25	D25	5.168383
F7_D25(417)	F7_D25	D25	3.967882
F7_D25(417)	F7_D25	D25	4.788173
F7_D25(417)	F7_D25	D25	4.578157
F7_D25(417)	F7_D25	D25	4.599796
F7_D25(417)	F7_D25	D25	4.722001
F7_D25(417)	F7_D25	D25	4.485282
F7_D25(417)	F7_D25	D25	4.344848
F7_D25(417)	F7_D25	D25	4.286327
F7_D25(417)	F7_D25	D25	4.588557
F7_D25(417)	F7_D25	D25	4.35701
F7_D25(417)	F7_D25	D25	5.030382
F7_D25(417)	F7_D25	D25	4.7284
F7_D25(417)	F7_D25	D25	4.627667
F7_D25(417)	F7_D25	D25	4.758694
F7_D25(417)	F7_D25	D25	4.438099
F7_D25(417)	F7_D25	D25	5.288628
F7_D25(417)	F7_D25	D25	4.834663
F7_D25(417)	F7_D25	D25	4.724907
F7_D25(417)	F7_D25	D25	3.055316
F7_D25(417)	F7_D25	D25	4.564446
F7_D25(417)	F7_D25	D25	5.220161
F7_D25(417)	F7_D25	D25	4.707084
F7_D25(417)	F7_D25	D25	3.853581
F7_D25(417)	F7_D25	D25	3.274331
F7_D25(417)	F7_D25	D25	3.940963
F7_D25(417)	F7_D25	D25	4.599746
F7_D25(417)	F7_D25	D25	4.494965
F7_D25(417)	F7_D25	D25	5.626508
F7_D25(417)	F7_D25	D25	5.290815
F7_D25(417)	F7_D25	D25	3.333764
F7_D25(417)	F7_D25	D25	3.15827
F7_D25(417)	F7_D25	D25	5.15698
F7_D25(417)	F7_D25	D25	4.89533
F7_D25(417)	F7_D25	D25	4.568371
F7_D25(417)	F7_D25	D25	4.830547
F7_D25(417)	F7_D25	D25	5.694255
F7_D25(417)	F7_D25	D25	4.162971
F7_D25(417)	F7_D25	D25	5.557009
F7_D25(417)	F7_D25	D25	4.523808
F7_D25(417)	F7_D25	D25	5.20413
F7_D25(417)	F7_D25	D25	5.438012
F7_D25(417)	F7_D25	D25	4.91322
F7_D25(417)	F7_D25	D25	3.347571
F7_D25(417)	F7_D25	D25	4.139678
F7_D25(417)	F7_D25	D25	4.451515
F7_D25(417)	F7_D25	D25	4.486028
F7_D25(417)	F7_D25	D25	4.965304
F7_D25(417)	F7_D25	D25	4.736028
F7_D25(417)	F7_D25	D25	4.885681
F7_D25(417)	F7_D25	D25	4.671438
F7_D25(417)	F7_D25	D25	4.627395
F7_D25(417)	F7_D25	D25	5.143654
F7_D25(417)	F7_D25	D25	4.331712
F7_D25(417)	F7_D25	D25	4.132065
F7_D25(417)	F7_D25	D25	5.00538
F7_D25(417)	F7_D25	D25	3.504773
F7_D25(417)	F7_D25	D25	5.106636
F7_D25(417)	F7_D25	D25	2.75113
F7_D25(417)	F7_D25	D25	4.321757
F7_D25(417)	F7_D25	D25	4.056251
F7_D25(417)	F7_D25	D25	3.913839
F7_D25(417)	F7_D25	D25	4.583185
F7_D25(417)	F7_D25	D25	3.644591
F7_D25(417)	F7_D25	D25	4.873723
F7_D25(417)	F7_D25	D25	5.162448
F7_D25(417)	F7_D25	D25	4.651955
F7_D25(417)	F7_D25	D25	5.207293
F7_D25(417)	F7_D25	D25	4.261112
F7_D25(417)	F7_D25	D25	4.149708
F7_D25(417)	F7_D25	D25	3.082069
F7_D25(417)	F7_D25	D25	3.897649
F7_D25(417)	F7_D25	D25	3.873346
F7_D25(417)	F7_D25	D25	5.004774
F7_D25(417)	F7_D25	D25	4.289005
F7_D25(417)	F7_D25	D25	3.441887
F7_D25(417)	F7_D25	D25	5.088874
F7_D25(417)	F7_D25	D25	3.597224
F7_D25(417)	F7_D25	D25	3.207518
F7_D25(417)	F7_D25	D25	3.517496
F7_D25(417)	F7_D25	D25	4.810147
F7_D25(417)	F7_D25	D25	3.870334
F7_D25(417)	F7_D25	D25	4.199061
F7_D25(417)	F7_D25	D25	4.308402
F7_D25(417)	F7_D25	D25	4.649038
F7_D25(417)	F7_D25	D25	3.084412
F7_D25(417)	F7_D25	D25	3.26721
F7_D25(417)	F7_D25	D25	3.332172
F7_D25(417)	F7_D25	D25	3.588897
F7_D25(417)	F7_D25	D25	3.966747
F7_D25(417)	F7_D25	D25	3.937661
F7_D25(417)	F7_D25	D25	4.473608
F7_D25(417)	F7_D25	D25	4.851981
F7_D25(417)	F7_D25	D25	4.957855
F7_D25(417)	F7_D25	D25	4.610826
F7_D25(417)	F7_D25	D25	4.48852
F7_D25(417)	F7_D25	D25	4.349314
F7_D25(417)	F7_D25	D25	4.203488
F7_D25(417)	F7_D25	D25	4.104835
F7_D25(417)	F7_D25	D25	4.073938
F7_D25(417)	F7_D25	D25	4.382581
F7_D25(417)	F7_D25	D25	3.159382
F7_D25(417)	F7_D25	D25	4.122728
F7_D25(417)	F7_D25	D25	2.271272
F7_D25(417)	F7_D25	D25	2.365966
F7_D25(417)	F7_D25	D25	3.379812
F7_D25(417)	F7_D25	D25	3.394298
F7_D25(417)	F7_D25	D25	3.899906
F7_D25(417)	F7_D25	D25	4.022792
F7_D25(417)	F7_D25	D25	2.897138
F7_D25(417)	F7_D25	D25	3.126579
F7_D25(417)	F7_D25	D25	4.482283
F7_D25(417)	F7_D25	D25	3.879152
F7_D25(417)	F7_D25	D25	2.881341
F7_D25(417)	F7_D25	D25	3.024922
F7_D25(417)	F7_D25	D25	3.812802
F7_D25(417)	F7_D25	D25	3.885881
F7_D25(417)	F7_D25	D25	3.749789
F7_D25(417)	F7_D25	D25	3.265571
F7_D25(417)	F7_D25	D25	4.555084
F7_D25(417)	F7_D25	D25	4.228004
F7_D25(417)	F7_D25	D25	3.481769
F7_D25(417)	F7_D25	D25	3.840252
F7_D25(417)	F7_D25	D25	2.882059
F7_D25(417)	F7_D25	D25	4.760812
F7_D25(417)	F7_D25	D25	4.934749
F7_D25(417)	F7_D25	D25	4.372179
F7_D25(417)	F7_D25	D25	5.03656
F7_D25(417)	F7_D25	D25	2.996129
F7_D25(417)	F7_D25	D25	3.820632
F7_D25(417)	F7_D25	D25	4.391321
F7_D25(417)	F7_D25	D25	4.097147
F7_D25(417)	F7_D25	D25	5.023467
F7_D25(417)	F7_D25	D25	3.792347
F7_D25(417)	F7_D25	D25	3.159406
F7_D25(417)	F7_D25	D25	3.700181
F7_D25(417)	F7_D25	D25	2.712652
F7_D25(417)	F7_D25	D25	3.904114
F7_D25(417)	F7_D25	D25	4.716434
F7_D25(417)	F7_D25	D25	3.795611
F7_D25(417)	F7_D25	D25	4.05638
F7_D25(417)	F7_D25	D25	4.276292
F7_D25(417)	F7_D25	D25	3.861985
F7_D25(417)	F7_D25	D25	3.900858
F7_D25(417)	F7_D25	D25	4.430626
F7_D25(417)	F7_D25	D25	5.106378
F7_D25(417)	F7_D25	D25	3.587377
F7_D25(417)	F7_D25	D25	3.141509
F7_D25(417)	F7_D25	D25	3.862007
F7_D25(417)	F7_D25	D25	2.417855
F7_D25(417)	F7_D25	D25	4.821978
F7_D25(417)	F7_D25	D25	3.896476
F7_D25(417)	F7_D25	D25	3.328987
F7_D25(417)	F7_D25	D25	4.176027
F7_D25(417)	F7_D25	D25	4.995222
F7_D25(417)	F7_D25	D25	3.405336
F7_D25(417)	F7_D25	D25	2.849647
F7_D25(417)	F7_D25	D25	4.947827
F7_D25(417)	F7_D25	D25	4.683755
F7_D25(417)	F7_D25	D25	3.959377
F7_D25(417)	F7_D25	D25	3.227519
F7_D25(417)	F7_D25	D25	4.392159
F7_D25(417)	F7_D25	D25	4.001694
F7_D25(417)	F7_D25	D25	3.515912
F7_D25(417)	F7_D25	D25	4.67492
F7_D25(417)	F7_D25	D25	5.079516
F7_D25(417)	F7_D25	D25	3.417573
F7_D25(417)	F7_D25	D25	4.204948
F7_D25(417)	F7_D25	D25	3.888372
F7_D25(417)	F7_D25	D25	3.433507
F7_D25(417)	F7_D25	D25	3.564319
F7_D25(417)	F7_D25	D25	3.794884
F7_D25(417)	F7_D25	D25	3.974103
F7_D25(417)	F7_D25	D25	3.510414
F7_D25(417)	F7_D25	D25	3.147326
F7_D25(417)	F7_D25	D25	3.646344
F7_D25(417)	F7_D25	D25	4.427881
F7_D25(417)	F7_D25	D25	5.046441
F7_D25(417)	F7_D25	D25	3.72935
F7_D25(417)	F7_D25	D25	4.223222
F7_D25(417)	F7_D25	D25	3.155722
F7_D25(417)	F7_D25	D25	4.739697
F7_D25(417)	F7_D25	D25	4.345545
F7_D25(417)	F7_D25	D25	4.354187
F7_D25(417)	F7_D25	D25	3.810716
F7_D25(417)	F7_D25	D25	3.737311
F7_D25(417)	F7_D25	D25	4.20222
F7_D25(417)	F7_D25	D25	4.34018
F7_D25(417)	F7_D25	D25	3.442236
F7_D25(417)	F7_D25	D25	5.006961
F7_D25(417)	F7_D25	D25	4.228593
F7_D25(417)	F7_D25	D25	4.028635
F7_D25(417)	F7_D25	D25	4.177216
F7_D25(417)	F7_D25	D25	3.50589
F7_D25(417)	F7_D25	D25	4.095227
F7_D25(417)	F7_D25	D25	2.791124
F7_D25(417)	F7_D25	D25	3.645493
F7_D25(417)	F7_D25	D25	4.623245
F7_D25(417)	F7_D25	D25	3.811075
F7_D25(417)	F7_D25	D25	3.673166
F7_D25(417)	F7_D25	D25	3.974639
F7_D25(417)	F7_D25	D25	3.264964
F7_D25(417)	F7_D25	D25	4.136164
F7_D25(417)	F7_D25	D25	3.563823
F7_D25(417)	F7_D25	D25	4.784661
F7_D25(417)	F7_D25	D25	4.372368
F7_D25(417)	F7_D25	D25	4.783889
F7_D25(417)	F7_D25	D25	3.948286
F7_D25(417)	F7_D25	D25	4.400393
F7_D25(417)	F7_D25	D25	4.227203
F7_D25(417)	F7_D25	D25	3.361385
F7_D25(417)	F7_D25	D25	2.668185
F7_D25(417)	F7_D25	D25	4.602534
F7_D25(417)	F7_D25	D25	4.417618
F7_D25(417)	F7_D25	D25	4.083938
F7_D25(417)	F7_D25	D25	4.756407
F7_D25(417)	F7_D25	D25	4.482934
F7_D25(417)	F7_D25	D25	4.147374
F7_D25(417)	F7_D25	D25	4.481783
F7_D25(417)	F7_D25	D25	3.054604
F7_D25(417)	F7_D25	D25	3.975095
F7_D25(417)	F7_D25	D25	4.691461
F7_D25(417)	F7_D25	D25	5.582931
F7_D25(417)	F7_D25	D25	5.036998
F7_D25(417)	F7_D25	D25	4.070022
F7_D25(417)	F7_D25	D25	3.389221
F7_D25(417)	F7_D25	D25	4.720265
F7_D25(417)	F7_D25	D25	5.090288
F7_D25(417)	F7_D25	D25	4.26209
F7_D25(417)	F7_D25	D25	4.20931
F7_D25(417)	F7_D25	D25	4.195149
F7_D25(417)	F7_D25	D25	5.160887
F7_D25(417)	F7_D25	D25	5.01655
F7_D25(417)	F7_D25	D25	4.450454
F7_D25(417)	F7_D25	D25	4.112244
F7_D25(417)	F7_D25	D25	3.248979
F7_D25(417)	F7_D25	D25	4.870964
F7_D25(417)	F7_D25	D25	4.960088
F7_D25(417)	F7_D25	D25	4.712532
F7_D25(417)	F7_D25	D25	4.728811
F7_D25(417)	F7_D25	D25	4.694883
F7_D25(417)	F7_D25	D25	4.598074
F7_D25(417)	F7_D25	D25	5.330655
F7_D25(417)	F7_D25	D25	4.638991
F7_D25(417)	F7_D25	D25	5.005208
F7_D25(417)	F7_D25	D25	4.361469
F7_D25(417)	F7_D25	D25	3.633921
F7_D25(417)	F7_D25	D25	4.008666
F7_D25(417)	F7_D25	D25	3.987522
F7_D25(417)	F7_D25	D25	4.112223
F7_D25(417)	F7_D25	D25	4.810866
F7_D25(417)	F7_D25	D25	4.267982
F7_D25(417)	F7_D25	D25	5.509468
F7_D25(417)	F7_D25	D25	4.892675
F7_D25(417)	F7_D25	D25	4.519537
F7_D25(417)	F7_D25	D25	5.196676
F7_D25(417)	F7_D25	D25	5.59943
F7_D25(417)	F7_D25	D25	4.729365
F7_D25(417)	F7_D25	D25	3.70386
F7_D25(417)	F7_D25	D25	5.585742
F7_D25(417)	F7_D25	D25	4.170949
F7_D25(417)	F7_D25	D25	4.202193
F7_D25(417)	F7_D25	D25	4.439345
F7_D25(417)	F7_D25	D25	4.998685
F7_D25(417)	F7_D25	D25	4.47252
F7_D25(417)	F7_D25	D25	4.78281
F7_D25(417)	F7_D25	D25	5.488827
F7_D25(417)	F7_D25	D25	4.362751
F7_D25(417)	F7_D25	D25	4.919107
F7_D25(417)	F7_D25	D25	4.415262
F7_D25(417)	F7_D25	D25	3.942611
F7_D25(417)	F7_D25	D25	3.807423
F7_D25(417)	F7_D25	D25	3.718698
F7_D25(417)	F7_D25	D25	4.95323
F7_D25(417)	F7_D25	D25	4.171182
F7_D25(417)	F7_D25	D25	5.351018
F7_D25(417)	F7_D25	D25	5.457305
F7_D25(417)	F7_D25	D25	4.834206
F7_D25(417)	F7_D25	D25	4.421479
F7_D25(417)	F7_D25	D25	4.824636
F7_D25(417)	F7_D25	D25	4.533546
F7_D25(417)	F7_D25	D25	4.944114
F7_D25(417)	F7_D25	D25	4.837329
F7_D25(417)	F7_D25	D25	4.974059
F7_D25(417)	F7_D25	D25	4.791715
F7_D25(417)	F7_D25	D25	4.624363
F7_D25(417)	F7_D25	D25	5.390141
F7_D25(417)	F7_D25	D25	4.146415
F7_D25(417)	F7_D25	D25	4.139517
F7_D25(417)	F7_D25	D25	5.562671
F7_D25(417)	F7_D25	D25	4.736496
F7_D25(417)	F7_D25	D25	4.177572
F7_D25(417)	F7_D25	D25	4.839766
F7_D25(417)	F7_D25	D25	4.72221
F7_D25(417)	F7_D25	D25	4.405653
F7_D25(417)	F7_D25	D25	3.870828
F7_D25(417)	F7_D25	D25	5.980816
F7_D25(417)	F7_D25	D25	5.400952
F7_D25(417)	F7_D25	D25	3.612627
F7_D25(417)	F7_D25	D25	4.467367
F7_D25(417)	F7_D25	D25	5.020441
F7_D25(417)	F7_D25	D25	5.260536
F7_D25(417)	F7_D25	D25	5.157956
F7_D25(417)	F7_D25	D25	5.624371
F7_D25(417)	F7_D25	D25	4.691825
F7_D25(417)	F7_D25	D25	4.985584
F7_D25(417)	F7_D25	D25	4.914429
F7_D25(417)	F7_D25	D25	5.384499
F7_D25(417)	F7_D25	D25	5.354502
F7_D25(417)	F7_D25	D25	3.992433
F7_D25(417)	F7_D25	D25	4.055967
F7_D25(417)	F7_D25	D25	4.865232
F7_D25(417)	F7_D25	D25	5.616458
F7_D25(417)	F7_D25	D25	5.197179
F7_D25(417)	F7_D25	D25	5.249364
F7_D25(417)	F7_D25	D25	4.51753
F7_D25(417)	F7_D25	D25	4.54688
F7_D25(417)	F7_D25	D25	4.663987
F7_D25(417)	F7_D25	D25	4.543367
F7_D25(417)	F7_D25	D25	4.945367
F7_D25(417)	F7_D25	D25	5.315954
F7_D25(417)	F7_D25	D25	4.856369
F7_D25(417)	F7_D25	D25	4.469383
F7_D25(417)	F7_D25	D25	5.06275
F7_D25(417)	F7_D25	D25	3.075371
F7_D25(417)	F7_D25	D25	3.210039
F7_D25(417)	F7_D25	D25	4.230607
F7_D25(417)	F7_D25	D25	5.238955
F7_D25(417)	F7_D25	D25	4.572766
F7_D25(417)	F7_D25	D25	5.023402
F7_D25(417)	F7_D25	D25	4.573708
F7_D25(417)	F7_D25	D25	4.669932
F7_D25(417)	F7_D25	D25	4.525855
F7_D25(417)	F7_D25	D25	5.74976
F7_D25(417)	F7_D25	D25	4.540918
F7_D25(417)	F7_D25	D25	5.28643
F7_D25(417)	F7_D25	D25	5.402657
F7_D25(417)	F7_D25	D25	5.031299
F7_D25(417)	F7_D25	D25	4.252302
F7_D25(417)	F7_D25	D25	4.961685
F7_D25(417)	F7_D25	D25	5.366632
F7_D25(417)	F7_D25	D25	5.270997
F7_D25(417)	F7_D25	D25	5.052253
F7_D25(417)	F7_D25	D25	4.693485
F7_D25(417)	F7_D25	D25	5.2565
F7_D25(417)	F7_D25	D25	3.714318
F7_D25(417)	F7_D25	D25	4.621571
F7_D25(417)	F7_D25	D25	5.21757
F7_D25(417)	F7_D25	D25	4.061809
F7_D25(417)	F7_D25	D25	4.286792
F7_D25(417)	F7_D25	D25	5.196142
F7_D25(417)	F7_D25	D25	4.590547
F7_D25(417)	F7_D25	D25	5.360393
F7_D25(417)	F7_D25	D25	4.665969
F7_D25(417)	F7_D25	D25	5.133187
F7_D25(417)	F7_D25	D25	5.455009
F7_D25(417)	F7_D25	D25	4.840867
F7_D25(417)	F7_D25	D25	4.821669
F7_D25(417)	F7_D25	D25	3.712537
F7_D25(417)	F7_D25	D25	3.984346
F7_D25(417)	F7_D25	D25	4.273832
F7_D25(417)	F7_D25	D25	5.277164
F7_D25(417)	F7_D25	D25	4.704623
F7_D25(417)	F7_D25	D25	5.082698
F7_D25(417)	F7_D25	D25	4.513424
F7_D25(417)	F7_D25	D25	3.901666
F7_D25(417)	F7_D25	D25	5.076901
F7_D25(417)	F7_D25	D25	4.646059
F7_D25(417)	F7_D25	D25	5.213494
F7_D25(417)	F7_D25	D25	4.030906
F7_D25(417)	F7_D25	D25	3.397852
F7_D25(417)	F7_D25	D25	5.007524
F7_D25(417)	F7_D25	D25	3.550798
F7_D25(417)	F7_D25	D25	4.63486
F7_D25(417)	F7_D25	D25	4.428741
F7_D25(417)	F7_D25	D25	4.65237
F7_D25(417)	F7_D25	D25	4.278167
F7_D25(417)	F7_D25	D25	4.567166
F7_D25(417)	F7_D25	D25	4.743206
F7_D25(417)	F7_D25	D25	4.630732
F7_D25(417)	F7_D25	D25	5.180342
F7_D25(417)	F7_D25	D25	5.456545
F7_D25(417)	F7_D25	D25	4.905923
F7_D25(417)	F7_D25	D25	4.890872
F7_D25(417)	F7_D25	D25	4.560613
F7_D25(417)	F7_D25	D25	4.679155
F7_D25(417)	F7_D25	D25	4.448021
F7_D25(417)	F7_D25	D25	3.863473
F7_D25(417)	F7_D25	D25	4.055577
F7_D25(417)	F7_D25	D25	4.728745
F7_D25(417)	F7_D25	D25	4.170655
F7_D25(417)	F7_D25	D25	5.038005
F7_D25(417)	F7_D25	D25	4.499231
