kinship	microbiome	group	group2
0.175447925	0.536769609	F6_D120	D120
0.162129361	0.41080759	F6_D120	D120
0.155953324	0.509365463	F6_D120	D120
0.160548221	0.664195924	F6_D120	D120
0.162129361	0.41080759	F6_D120	D120
0.150438323	0.419937537	F6_D120	D120
0.188079173	0.611039341	F6_D120	D120
0.155953324	0.509365463	F6_D120	D120
0.150438323	0.419937537	F6_D120	D120
0.165629553	0.486426065	F6_D120	D120
0.160548221	0.664195924	F6_D120	D120
0.188079173	0.611039341	F6_D120	D120
0.165629553	0.486426065	F6_D120	D120
0.11555903	0.642534015	F6_D120	D120
0.118698398	0.538639715	F6_D120	D120
0.140585543	0.6216718	F6_D120	D120
0.11555903	0.642534015	F6_D120	D120
0.166821846	0.523082642	F6_D120	D120
0.109028948	0.528310558	F6_D120	D120
0.118698398	0.538639715	F6_D120	D120
0.166821846	0.523082642	F6_D120	D120
0.122252835	0.511599447	F6_D120	D120
0.140585543	0.6216718	F6_D120	D120
0.109028948	0.528310558	F6_D120	D120
0.122252835	0.511599447	F6_D120	D120
0.143935938	0.546420064	F6_D120	D120
0.135875142	0.432636076	F6_D120	D120
0.132327265	0.528968525	F6_D120	D120
0.143935938	0.546420064	F6_D120	D120
0.159984208	0.562972538	F6_D120	D120
0.144553525	0.484100586	F6_D120	D120
0.135875142	0.432636076	F6_D120	D120
0.159984208	0.562972538	F6_D120	D120
0.146210252	0.515113999	F6_D120	D120
0.132327265	0.528968525	F6_D120	D120
0.144553525	0.484100586	F6_D120	D120
0.146210252	0.515113999	F6_D120	D120
0.142924812	0.575391367	F6_D120	D120
0.120747327	0.450747914	F6_D120	D120
0.142924812	0.575391367	F6_D120	D120
0.147176803	0.545605009	F6_D120	D120
0.120747327	0.450747914	F6_D120	D120
0.147176803	0.545605009	F6_D120	D120
0.148685926	0.618330811	F6_D120	D120
0.11161275	0.587137078	F6_D120	D120
0.148685926	0.618330811	F6_D120	D120
0.16480899	0.489911412	F6_D120	D120
0.11161275	0.587137078	F6_D120	D120
0.16480899	0.489911412	F6_D120	D120
0.145668407	0.476383336	F6_D120	D120
0.145668407	0.476383336	F6_D120	D120
0.15036009	0.401567346	F6_D120	D120
0.15036009	0.401567346	F6_D120	D120
0.145514565	0.436779891	F6_D120	D120
0.139764798	0.40593458	F6_D120	D120
0.145514565	0.436779891	F6_D120	D120
0.147333813	0.390221035	F6_D120	D120
0.139764798	0.40593458	F6_D120	D120
0.147333813	0.390221035	F6_D120	D120
0.139414417	0.516164208	F6_D120	D120
0.143430851	0.443052893	F6_D120	D120
0.130806014	0.493818923	F6_D120	D120
0.139414417	0.516164208	F6_D120	D120
0.149932694	0.483332683	F6_D120	D120
0.109870633	0.5284998	F6_D120	D120
0.143430851	0.443052893	F6_D120	D120
0.149932694	0.483332683	F6_D120	D120
0.141148395	0.473308948	F6_D120	D120
0.130806014	0.493818923	F6_D120	D120
0.109870633	0.5284998	F6_D120	D120
0.141148395	0.473308948	F6_D120	D120
0.177393267	0.495956256	F6_D120	D120
0.177393267	0.495956256	F6_D120	D120
0.135397824	0.461621983	F6_D120	D120
0.135397824	0.461621983	F6_D120	D120
0.132391649	0.572983776	F6_D120	D120
0.132391649	0.572983776	F6_D120	D120
0.144419917	0.461035303	F6_D120	D120
0.144419917	0.461035303	F6_D120	D120
0.13368613	0.472975808	F6_D120	D120
0.108588767	0.52354891	F6_D120	D120
0.138137308	0.547780446	F6_D120	D120
0.12891954	0.435274256	F6_D120	D120
0.13368613	0.472975808	F6_D120	D120
0.142965036	0.356973471	F6_D120	D120
0.1210367	0.41734041	F6_D120	D120
0.160663389	0.426384116	F6_D120	D120
0.108588767	0.52354891	F6_D120	D120
0.142965036	0.356973471	F6_D120	D120
0.12004831	0.457896534	F6_D120	D120
0.13800697	0.503980124	F6_D120	D120
0.138137308	0.547780446	F6_D120	D120
0.1210367	0.41734041	F6_D120	D120
0.12004831	0.457896534	F6_D120	D120
0.157228298	0.473526987	F6_D120	D120
0.12891954	0.435274256	F6_D120	D120
0.160663389	0.426384116	F6_D120	D120
0.13800697	0.503980124	F6_D120	D120
0.157228298	0.473526987	F6_D120	D120
0.137441338	0.42618681	F6_D120	D120
0.14696682	0.407124454	F6_D120	D120
0.168102594	0.410095382	F6_D120	D120
0.161899146	0.47829428	F6_D120	D120
0.137441338	0.42618681	F6_D120	D120
0.15313301	0.441810364	F6_D120	D120
0.144573399	0.496234841	F6_D120	D120
0.15680415	0.515651282	F6_D120	D120
0.14696682	0.407124454	F6_D120	D120
0.15313301	0.441810364	F6_D120	D120
0.158991493	0.41272358	F6_D120	D120
0.156427633	0.513976017	F6_D120	D120
0.168102594	0.410095382	F6_D120	D120
0.144573399	0.496234841	F6_D120	D120
0.158991493	0.41272358	F6_D120	D120
0.148531302	0.488819919	F6_D120	D120
0.161899146	0.47829428	F6_D120	D120
0.15680415	0.515651282	F6_D120	D120
0.156427633	0.513976017	F6_D120	D120
0.148531302	0.488819919	F6_D120	D120
0.157137395	0.411509431	F6_D120	D120
0.139841187	0.524202751	F6_D120	D120
0.153418518	0.58639685	F6_D120	D120
0.157137395	0.411509431	F6_D120	D120
0.098952903	0.526070614	F6_D120	D120
0.188918267	0.485771151	F6_D120	D120
0.139841187	0.524202751	F6_D120	D120
0.098952903	0.526070614	F6_D120	D120
0.108523849	0.703536755	F6_D120	D120
0.153418518	0.58639685	F6_D120	D120
0.188918267	0.485771151	F6_D120	D120
0.108523849	0.703536755	F6_D120	D120
0.120434153	0.388490502	F6_D120	D120
0.108823931	0.57369759	F6_D120	D120
0.137408761	0.493286613	F6_D120	D120
0.120434153	0.388490502	F6_D120	D120
0.132577947	0.651892337	F6_D120	D120
0.147203804	0.561693217	F6_D120	D120
0.108823931	0.57369759	F6_D120	D120
0.132577947	0.651892337	F6_D120	D120
0.115795041	0.565487787	F6_D120	D120
0.137408761	0.493286613	F6_D120	D120
0.147203804	0.561693217	F6_D120	D120
0.115795041	0.565487787	F6_D120	D120
0.13769527	0.550127713	F6_D120	D120
0.105698615	0.480040243	F6_D120	D120
0.136984965	0.504460809	F6_D120	D120
0.13769527	0.550127713	F6_D120	D120
0.138108762	0.513506542	F6_D120	D120
0.121628008	0.537466159	F6_D120	D120
0.105698615	0.480040243	F6_D120	D120
0.138108762	0.513506542	F6_D120	D120
0.155993612	0.399528238	F6_D120	D120
0.136984965	0.504460809	F6_D120	D120
0.121628008	0.537466159	F6_D120	D120
0.155993612	0.399528238	F6_D120	D120
0.172072852	0.504582085	F6_D120	D120
0.172072852	0.504582085	F6_D120	D120
0.151214722	0.545103513	F6_D120	D120
0.134388951	0.5529067	F6_D120	D120
0.135899144	0.434803215	F6_D120	D120
0.150008504	0.629508224	F6_D120	D120
0.127659847	0.553755876	F6_D120	D120
0.158190943	0.489467262	F6_D120	D120
0.151214722	0.545103513	F6_D120	D120
0.100367302	0.503375176	F6_D120	D120
0.134930635	0.560484399	F6_D120	D120
0.105498761	0.568494946	F6_D120	D120
0.095599435	0.492677517	F6_D120	D120
0.150574287	0.544119189	F6_D120	D120
0.134388951	0.5529067	F6_D120	D120
0.100367302	0.503375176	F6_D120	D120
0.139196245	0.571612168	F6_D120	D120
0.139118463	0.535012256	F6_D120	D120
0.132366675	0.523716939	F6_D120	D120
0.156222453	0.561990151	F6_D120	D120
0.135899144	0.434803215	F6_D120	D120
0.134930635	0.560484399	F6_D120	D120
0.139196245	0.571612168	F6_D120	D120
0.122327075	0.618617867	F6_D120	D120
0.09686712	0.531385234	F6_D120	D120
0.133505505	0.509122772	F6_D120	D120
0.150008504	0.629508224	F6_D120	D120
0.105498761	0.568494946	F6_D120	D120
0.139118463	0.535012256	F6_D120	D120
0.122327075	0.618617867	F6_D120	D120
0.137514467	0.511463682	F6_D120	D120
0.135035024	0.637973021	F6_D120	D120
0.127659847	0.553755876	F6_D120	D120
0.095599435	0.492677517	F6_D120	D120
0.132366675	0.523716939	F6_D120	D120
0.09686712	0.531385234	F6_D120	D120
0.137514467	0.511463682	F6_D120	D120
0.134743219	0.536781999	F6_D120	D120
0.158190943	0.489467262	F6_D120	D120
0.150574287	0.544119189	F6_D120	D120
0.156222453	0.561990151	F6_D120	D120
0.133505505	0.509122772	F6_D120	D120
0.135035024	0.637973021	F6_D120	D120
0.134743219	0.536781999	F6_D120	D120
0.176972213	0.679052859	F6_D120	D120
0.147615143	0.737141683	F6_D120	D120
0.176972213	0.679052859	F6_D120	D120
0.154438737	0.48374134	F6_D120	D120
0.147615143	0.737141683	F6_D120	D120
0.154438737	0.48374134	F6_D120	D120
0.137031061	0.474623212	F6_D120	D120
0.137031061	0.474623212	F6_D120	D120
0.152095123	0.677584548	F6_D120	D120
0.152095123	0.677584548	F6_D120	D120
0.15186212	0.505673615	F6_D120	D120
0.141106508	0.590154301	F6_D120	D120
0.15186212	0.505673615	F6_D120	D120
0.171459054	0.482893373	F6_D120	D120
0.141106508	0.590154301	F6_D120	D120
0.171459054	0.482893373	F6_D120	D120
0.113457494	0.435873707	F6_D120	D120
0.113457494	0.435873707	F6_D120	D120
0.167513466	0.720669748	F6_D120	D120
0.167513466	0.720669748	F6_D120	D120
0.118959107	0.517952808	F6_D120	D120
0.118959107	0.517952808	F6_D120	D120
0.131653719	0.46413319	F6_D120	D120
0.124708709	0.612969356	F6_D120	D120
0.131653719	0.46413319	F6_D120	D120
0.125125688	0.701037194	F6_D120	D120
0.124708709	0.612969356	F6_D120	D120
0.125125688	0.701037194	F6_D120	D120
0.12503699	0.568225854	F6_D120	D120
0.140224514	0.532789757	F6_D120	D120
0.145218302	0.469675805	F6_D120	D120
0.128022937	0.495509559	F6_D120	D120
0.12503699	0.568225854	F6_D120	D120
0.139222636	0.569933728	F6_D120	D120
0.130213006	0.524511731	F6_D120	D120
0.111560647	0.531364928	F6_D120	D120
0.140224514	0.532789757	F6_D120	D120
0.139222636	0.569933728	F6_D120	D120
0.134965349	0.443984149	F6_D120	D120
0.138004314	0.455067088	F6_D120	D120
0.145218302	0.469675805	F6_D120	D120
0.130213006	0.524511731	F6_D120	D120
0.134965349	0.443984149	F6_D120	D120
0.162250966	0.411541442	F6_D120	D120
0.128022937	0.495509559	F6_D120	D120
0.111560647	0.531364928	F6_D120	D120
0.138004314	0.455067088	F6_D120	D120
0.162250966	0.411541442	F6_D120	D120
0.136041812	0.490208056	F6_D120	D120
0.091901755	0.455938271	F6_D120	D120
0.136041812	0.490208056	F6_D120	D120
0.127595926	0.469861587	F6_D120	D120
0.091901755	0.455938271	F6_D120	D120
0.127595926	0.469861587	F6_D120	D120
0.131795547	0.519810591	F6_D120	D120
0.131795547	0.519810591	F6_D120	D120
0.145628038	0.477990559	F6_D120	D120
0.137936808	0.467669852	F6_D120	D120
0.140002004	0.548282892	F6_D120	D120
0.110621699	0.505574055	F6_D120	D120
0.143256692	0.597970542	F6_D120	D120
0.143075568	0.516488008	F6_D120	D120
0.151281944	0.477977066	F6_D120	D120
0.131193378	0.465745338	F6_D120	D120
0.145628038	0.477990559	F6_D120	D120
0.155870883	0.405730448	F6_D120	D120
0.127685985	0.49111917	F6_D120	D120
0.134046259	0.518658545	F6_D120	D120
0.134652215	0.554421625	F6_D120	D120
0.097888138	0.444442566	F6_D120	D120
0.140699634	0.492726575	F6_D120	D120
0.176522791	0.454622343	F6_D120	D120
0.137936808	0.467669852	F6_D120	D120
0.155870883	0.405730448	F6_D120	D120
0.122763256	0.503592799	F6_D120	D120
0.160624502	0.464085468	F6_D120	D120
0.141410278	0.537441071	F6_D120	D120
0.162915774	0.405663551	F6_D120	D120
0.133740213	0.42612417	F6_D120	D120
0.138831765	0.397129865	F6_D120	D120
0.140002004	0.548282892	F6_D120	D120
0.127685985	0.49111917	F6_D120	D120
0.122763256	0.503592799	F6_D120	D120
0.126117319	0.540508632	F6_D120	D120
0.133971141	0.602682051	F6_D120	D120
0.134923293	0.473449937	F6_D120	D120
0.122668263	0.542866038	F6_D120	D120
0.124101447	0.442271323	F6_D120	D120
0.110621699	0.505574055	F6_D120	D120
0.134046259	0.518658545	F6_D120	D120
0.160624502	0.464085468	F6_D120	D120
0.126117319	0.540508632	F6_D120	D120
0.135118321	0.505955396	F6_D120	D120
0.136534524	0.487504605	F6_D120	D120
0.141288987	0.448453334	F6_D120	D120
0.141659683	0.431927879	F6_D120	D120
0.143256692	0.597970542	F6_D120	D120
0.134652215	0.554421625	F6_D120	D120
0.141410278	0.537441071	F6_D120	D120
0.133971141	0.602682051	F6_D120	D120
0.135118321	0.505955396	F6_D120	D120
0.157983673	0.511418086	F6_D120	D120
0.133374937	0.514426379	F6_D120	D120
0.14558181	0.526929936	F6_D120	D120
0.143075568	0.516488008	F6_D120	D120
0.097888138	0.444442566	F6_D120	D120
0.162915774	0.405663551	F6_D120	D120
0.134923293	0.473449937	F6_D120	D120
0.136534524	0.487504605	F6_D120	D120
0.157983673	0.511418086	F6_D120	D120
0.134235453	0.450293899	F6_D120	D120
0.134768459	0.405287268	F6_D120	D120
0.151281944	0.477977066	F6_D120	D120
0.140699634	0.492726575	F6_D120	D120
0.133740213	0.42612417	F6_D120	D120
0.122668263	0.542866038	F6_D120	D120
0.141288987	0.448453334	F6_D120	D120
0.133374937	0.514426379	F6_D120	D120
0.134235453	0.450293899	F6_D120	D120
0.139551674	0.443025401	F6_D120	D120
0.131193378	0.465745338	F6_D120	D120
0.176522791	0.454622343	F6_D120	D120
0.138831765	0.397129865	F6_D120	D120
0.124101447	0.442271323	F6_D120	D120
0.141659683	0.431927879	F6_D120	D120
0.14558181	0.526929936	F6_D120	D120
0.134768459	0.405287268	F6_D120	D120
0.139551674	0.443025401	F6_D120	D120
0.121601883	0.426101559	F6_D120	D120
0.121601883	0.426101559	F6_D120	D120
0.163084388	0.517014452	F6_D120	D120
0.12095845	0.635636774	F6_D120	D120
0.163084388	0.517014452	F6_D120	D120
0.123724109	0.604014191	F6_D120	D120
0.12095845	0.635636774	F6_D120	D120
0.123724109	0.604014191	F6_D120	D120
0.144352147	0.446243492	F6_D120	D120
0.136131548	0.443225462	F6_D120	D120
0.144352147	0.446243492	F6_D120	D120
0.138813525	0.430495282	F6_D120	D120
0.136131548	0.443225462	F6_D120	D120
0.138813525	0.430495282	F6_D120	D120
0.14891151	0.497676577	F6_D120	D120
0.14891151	0.497676577	F6_D120	D120
0.166179628	0.605321494	F6_D120	D120
0.166179628	0.605321494	F6_D120	D120
0.124948138	0.464559865	F6_D120	D120
0.124948138	0.464559865	F6_D120	D120
0.1250402	0.47457842	F6_D120	D120
0.1250402	0.47457842	F6_D120	D120
0.142411581	0.498405754	F6_D120	D120
0.142411581	0.498405754	F6_D120	D120
0.151202824	0.53155466	F6_D120	D120
0.193624424	0.546366143	F6_D120	D120
0.151202824	0.53155466	F6_D120	D120
0.139387836	0.592550479	F6_D120	D120
0.193624424	0.546366143	F6_D120	D120
0.139387836	0.592550479	F6_D120	D120
0.121750172	0.528076314	F6_D120	D120
0.121750172	0.528076314	F6_D120	D120
0.147634026	0.371601868	F6_D120	D120
0.147634026	0.371601868	F6_D120	D120
0.134188709	0.581786338	F6_D120	D120
0.134188709	0.581786338	F6_D120	D120
0.132929897	0.469630946	F6_D120	D120
0.144001669	0.639964003	F6_D120	D120
0.156157374	0.6108763	F6_D120	D120
0.132929897	0.469630946	F6_D120	D120
0.188898295	0.673653196	F6_D120	D120
0.132595816	0.655247017	F6_D120	D120
0.144001669	0.639964003	F6_D120	D120
0.188898295	0.673653196	F6_D120	D120
0.153210531	0.553717287	F6_D120	D120
0.156157374	0.6108763	F6_D120	D120
0.132595816	0.655247017	F6_D120	D120
0.153210531	0.553717287	F6_D120	D120
0.16053133	0.475577811	F6_D120	D120
0.13182566	0.52193755	F6_D120	D120
0.147454873	0.455140967	F6_D120	D120
0.16053133	0.475577811	F6_D120	D120
0.142116033	0.516673805	F6_D120	D120
0.143685492	0.525154229	F6_D120	D120
0.13182566	0.52193755	F6_D120	D120
0.142116033	0.516673805	F6_D120	D120
0.12477724	0.502499516	F6_D120	D120
0.147454873	0.455140967	F6_D120	D120
0.143685492	0.525154229	F6_D120	D120
0.12477724	0.502499516	F6_D120	D120
0.133783868	0.472874591	F6_D120	D120
0.133783868	0.472874591	F6_D120	D120
0.141274507	0.514291896	F6_D120	D120
0.141274507	0.514291896	F6_D120	D120
0.153371122	0.496717609	F6_D120	D120
0.153371122	0.496717609	F6_D120	D120
0.150690544	0.376541992	F6_D120	D120
0.142479292	0.487511749	F6_D120	D120
0.133830664	0.508070911	F6_D120	D120
0.150690544	0.376541992	F6_D120	D120
0.124300387	0.456068288	F6_D120	D120
0.120772689	0.461151455	F6_D120	D120
0.142479292	0.487511749	F6_D120	D120
0.124300387	0.456068288	F6_D120	D120
0.147857158	0.480923467	F6_D120	D120
0.133830664	0.508070911	F6_D120	D120
0.120772689	0.461151455	F6_D120	D120
0.147857158	0.480923467	F6_D120	D120
0.158200276	0.44703133	F6_D120	D120
0.185695857	0.478636804	F6_D120	D120
0.158200276	0.44703133	F6_D120	D120
0.185345291	0.547245724	F6_D120	D120
0.185695857	0.478636804	F6_D120	D120
0.185345291	0.547245724	F6_D120	D120
0.153120895	0.41207034	F6_D120	D120
0.153120895	0.41207034	F6_D120	D120
0.15857512	0.515715798	F6_D120	D120
0.134700115	0.44003279	F6_D120	D120
0.172363844	0.532361473	F6_D120	D120
0.15857512	0.515715798	F6_D120	D120
0.158512477	0.497064887	F6_D120	D120
0.161740773	0.587268744	F6_D120	D120
0.134700115	0.44003279	F6_D120	D120
0.158512477	0.497064887	F6_D120	D120
0.131058358	0.505732247	F6_D120	D120
0.172363844	0.532361473	F6_D120	D120
0.161740773	0.587268744	F6_D120	D120
0.131058358	0.505732247	F6_D120	D120
0.156862549	0.571963309	F6_D120	D120
0.156862549	0.571963309	F6_D120	D120
0.125660101	0.541015018	F6_D120	D120
0.141342323	0.437820172	F6_D120	D120
0.127966636	0.391890772	F6_D120	D120
0.125660101	0.541015018	F6_D120	D120
0.157421519	0.552501103	F6_D120	D120
0.162401192	0.543187506	F6_D120	D120
0.141342323	0.437820172	F6_D120	D120
0.157421519	0.552501103	F6_D120	D120
0.143944151	0.503435003	F6_D120	D120
0.127966636	0.391890772	F6_D120	D120
0.162401192	0.543187506	F6_D120	D120
0.143944151	0.503435003	F6_D120	D120
0.15307823	0.36170872	F6_D120	D120
0.144866058	0.388647901	F6_D120	D120
0.15307823	0.36170872	F6_D120	D120
0.135236963	0.421529246	F6_D120	D120
0.144866058	0.388647901	F6_D120	D120
0.135236963	0.421529246	F6_D120	D120
0.11781846	0.57195756	F6_D120	D120
0.164544743	0.482986714	F6_D120	D120
0.137244061	0.536357841	F6_D120	D120
0.11781846	0.57195756	F6_D120	D120
0.142584355	0.503549875	F6_D120	D120
0.17622947	0.528245165	F6_D120	D120
0.164544743	0.482986714	F6_D120	D120
0.142584355	0.503549875	F6_D120	D120
0.15788607	0.382574468	F6_D120	D120
0.137244061	0.536357841	F6_D120	D120
0.17622947	0.528245165	F6_D120	D120
0.15788607	0.382574468	F6_D120	D120
0.13390066	0.418359523	F6_D120	D120
0.167932662	0.522008032	F6_D120	D120
0.13390066	0.418359523	F6_D120	D120
0.127085968	0.416614354	F6_D120	D120
0.167932662	0.522008032	F6_D120	D120
0.127085968	0.416614354	F6_D120	D120
0.132418496	0.393516823	F6_D120	D120
0.136459529	0.531272067	F6_D120	D120
0.133296647	0.469945703	F6_D120	D120
0.136254007	0.459668975	F6_D120	D120
0.132418496	0.393516823	F6_D120	D120
0.152399988	0.504884906	F6_D120	D120
0.113033643	0.461981875	F6_D120	D120
0.135923028	0.44786421	F6_D120	D120
0.136459529	0.531272067	F6_D120	D120
0.152399988	0.504884906	F6_D120	D120
0.142925299	0.478302126	F6_D120	D120
0.140609202	0.443231055	F6_D120	D120
0.133296647	0.469945703	F6_D120	D120
0.113033643	0.461981875	F6_D120	D120
0.142925299	0.478302126	F6_D120	D120
0.135865514	0.39208899	F6_D120	D120
0.136254007	0.459668975	F6_D120	D120
0.135923028	0.44786421	F6_D120	D120
0.140609202	0.443231055	F6_D120	D120
0.135865514	0.39208899	F6_D120	D120
0.120303869	0.491648739	F6_D120	D120
0.169791354	0.479713858	F6_D120	D120
0.178297699	0.524177356	F6_D120	D120
0.120303869	0.491648739	F6_D120	D120
0.139130359	0.44988442	F6_D120	D120
0.124895573	0.453450143	F6_D120	D120
0.169791354	0.479713858	F6_D120	D120
0.139130359	0.44988442	F6_D120	D120
0.172767855	0.424226359	F6_D120	D120
0.178297699	0.524177356	F6_D120	D120
0.124895573	0.453450143	F6_D120	D120
0.172767855	0.424226359	F6_D120	D120
0.15924434	0.552207667	F6_D120	D120
0.15924434	0.552207667	F6_D120	D120
0.149993493	0.554643993	F6_D120	D120
0.149993493	0.554643993	F6_D120	D120
0.160445693	0.598296736	F6_D120	D120
0.121274907	0.48417297	F6_D120	D120
0.160445693	0.598296736	F6_D120	D120
0.138367166	0.496620221	F6_D120	D120
0.121274907	0.48417297	F6_D120	D120
0.138367166	0.496620221	F6_D120	D120
0.128418339	0.437695097	F6_D120	D120
0.134648196	0.444100221	F6_D120	D120
0.128418339	0.437695097	F6_D120	D120
0.150297332	0.437396352	F6_D120	D120
0.134648196	0.444100221	F6_D120	D120
0.150297332	0.437396352	F6_D120	D120
0.153032322	0.539956821	F6_D120	D120
0.159386693	0.406101019	F6_D120	D120
0.165604573	0.442096357	F6_D120	D120
0.153032322	0.539956821	F6_D120	D120
0.148250858	0.601238353	F6_D120	D120
0.183371312	0.513351461	F6_D120	D120
0.159386693	0.406101019	F6_D120	D120
0.148250858	0.601238353	F6_D120	D120
0.156297267	0.493083386	F6_D120	D120
0.165604573	0.442096357	F6_D120	D120
0.183371312	0.513351461	F6_D120	D120
0.156297267	0.493083386	F6_D120	D120
0.208679078	0.598383066	F7_D120	D120
0.208679078	0.598383066	F7_D120	D120
0.202362842	0.48052947	F7_D120	D120
0.202362842	0.48052947	F7_D120	D120
0.201614675	0.473114101	F7_D120	D120
0.201614675	0.473114101	F7_D120	D120
0.201456681	0.537987652	F7_D120	D120
0.201456681	0.537987652	F7_D120	D120
0.201067589	0.485229785	F7_D120	D120
0.201067589	0.485229785	F7_D120	D120
0.200177209	0.569879502	F7_D120	D120
0.200177209	0.569879502	F7_D120	D120
0.195286675	0.409013869	F7_D120	D120
0.195286675	0.409013869	F7_D120	D120
0.194525088	0.51744163	F7_D120	D120
0.194525088	0.51744163	F7_D120	D120
0.193659278	0.53550138	F7_D120	D120
0.193659278	0.53550138	F7_D120	D120
0.19338829	0.572022167	F7_D120	D120
0.19338829	0.572022167	F7_D120	D120
0.191630253	0.613391891	F7_D120	D120
0.191630253	0.613391891	F7_D120	D120
0.188972622	0.466957405	F7_D120	D120
0.188972622	0.466957405	F7_D120	D120
0.188786612	0.495488911	F7_D120	D120
0.188786612	0.495488911	F7_D120	D120
0.188373531	0.397386422	F7_D120	D120
0.188373531	0.397386422	F7_D120	D120
0.187951541	0.551068393	F7_D120	D120
0.187951541	0.551068393	F7_D120	D120
0.187787863	0.392920614	F7_D120	D120
0.187787863	0.392920614	F7_D120	D120
0.185619194	0.474743655	F7_D120	D120
0.185619194	0.474743655	F7_D120	D120
0.185478028	0.43205379	F7_D120	D120
0.185478028	0.43205379	F7_D120	D120
0.185061295	0.63523714	F7_D120	D120
0.185061295	0.63523714	F7_D120	D120
0.184332251	0.473932731	F7_D120	D120
0.184332251	0.473932731	F7_D120	D120
0.183834551	0.483677656	F7_D120	D120
0.183834551	0.483677656	F7_D120	D120
0.183806089	0.60201321	F7_D120	D120
0.183806089	0.60201321	F7_D120	D120
0.183320101	0.408291632	F7_D120	D120
0.183320101	0.408291632	F7_D120	D120
0.182931701	0.412883422	F7_D120	D120
0.182931701	0.412883422	F7_D120	D120
0.182156526	0.454914773	F7_D120	D120
0.182156526	0.454914773	F7_D120	D120
0.18212767	0.481861779	F7_D120	D120
0.18212767	0.481861779	F7_D120	D120
0.18210626	0.554860756	F7_D120	D120
0.18210626	0.554860756	F7_D120	D120
0.181906808	0.567976622	F7_D120	D120
0.181906808	0.567976622	F7_D120	D120
0.181429717	0.467036934	F7_D120	D120
0.181429717	0.467036934	F7_D120	D120
0.181217024	0.524953256	F7_D120	D120
0.181217024	0.524953256	F7_D120	D120
0.180800239	0.747612985	F7_D120	D120
0.180800239	0.747612985	F7_D120	D120
0.179599616	0.474346792	F7_D120	D120
0.179599616	0.474346792	F7_D120	D120
0.179234122	0.500707595	F7_D120	D120
0.179234122	0.500707595	F7_D120	D120
0.179217452	0.521939473	F7_D120	D120
0.179217452	0.521939473	F7_D120	D120
0.178865282	0.450548579	F7_D120	D120
0.178865282	0.450548579	F7_D120	D120
0.178703581	0.43647212	F7_D120	D120
0.178703581	0.43647212	F7_D120	D120
0.177624215	0.48237429	F7_D120	D120
0.177624215	0.48237429	F7_D120	D120
0.177449408	0.471679824	F7_D120	D120
0.177449408	0.471679824	F7_D120	D120
0.17677555	0.627340615	F7_D120	D120
0.17677555	0.627340615	F7_D120	D120
0.176681209	0.399849763	F7_D120	D120
0.176681209	0.399849763	F7_D120	D120
0.176416645	0.436383415	F7_D120	D120
0.176416645	0.436383415	F7_D120	D120
0.17627132	0.550364819	F7_D120	D120
0.17627132	0.550364819	F7_D120	D120
0.176017361	0.57066326	F7_D120	D120
0.176017361	0.57066326	F7_D120	D120
0.175847565	0.535577733	F7_D120	D120
0.175847565	0.535577733	F7_D120	D120
0.175638046	0.612210575	F7_D120	D120
0.175638046	0.612210575	F7_D120	D120
0.17527478	0.554173779	F7_D120	D120
0.17527478	0.554173779	F7_D120	D120
0.174812277	0.652781938	F7_D120	D120
0.174812277	0.652781938	F7_D120	D120
0.174667239	0.467941616	F7_D120	D120
0.174667239	0.467941616	F7_D120	D120
0.174599719	0.478008487	F7_D120	D120
0.174599719	0.478008487	F7_D120	D120
0.174352685	0.48918694	F7_D120	D120
0.174352685	0.48918694	F7_D120	D120
0.174183447	0.608871748	F7_D120	D120
0.174183447	0.608871748	F7_D120	D120
0.1736747	0.598686911	F7_D120	D120
0.1736747	0.598686911	F7_D120	D120
0.172911285	0.579032719	F7_D120	D120
0.172911285	0.579032719	F7_D120	D120
0.172598432	0.432657352	F7_D120	D120
0.172598432	0.432657352	F7_D120	D120
0.172123079	0.461505658	F7_D120	D120
0.172123079	0.461505658	F7_D120	D120
0.171688905	0.508183545	F7_D120	D120
0.171688905	0.508183545	F7_D120	D120
0.171581057	0.462393427	F7_D120	D120
0.171581057	0.462393427	F7_D120	D120
0.171502518	0.479584487	F7_D120	D120
0.171502518	0.479584487	F7_D120	D120
0.171221422	0.416563535	F7_D120	D120
0.171221422	0.416563535	F7_D120	D120
0.17117912	0.501030455	F7_D120	D120
0.17117912	0.501030455	F7_D120	D120
0.171144334	0.467573054	F7_D120	D120
0.171144334	0.467573054	F7_D120	D120
0.170851049	0.474400322	F7_D120	D120
0.170851049	0.474400322	F7_D120	D120
0.170522681	0.503652152	F7_D120	D120
0.170522681	0.503652152	F7_D120	D120
0.17031199	0.485821536	F7_D120	D120
0.17031199	0.485821536	F7_D120	D120
0.170161503	0.419989176	F7_D120	D120
0.170161503	0.419989176	F7_D120	D120
0.170041609	0.51416809	F7_D120	D120
0.170041609	0.51416809	F7_D120	D120
0.169901821	0.418467587	F7_D120	D120
0.169901821	0.418467587	F7_D120	D120
0.16979845	0.502596307	F7_D120	D120
0.16979845	0.502596307	F7_D120	D120
0.169555369	0.494874841	F7_D120	D120
0.169555369	0.494874841	F7_D120	D120
0.16937554	0.397526391	F7_D120	D120
0.16937554	0.397526391	F7_D120	D120
0.169335171	0.628683711	F7_D120	D120
0.169335171	0.628683711	F7_D120	D120
0.169219312	0.461563293	F7_D120	D120
